,BLND.csv,MNDI.csv,MKS.csv,NMC.csv,SLA.csv,RRS.csv,CCH.csv,SVT.csv,III.csv,BARC.csv,SBRY.csv,TSCO.csv,SGE.csv,IAG.csv,OML.csv,RR..csv,GKN.csv,RDSA.csv,BP..csv,DCC.csv,INF.csv,GSK.csv,MDC.csv,ITV.csv,LAND.csv,RB..csv,EZJ.csv,CNA.csv,AAL.csv,UU..csv
103,829.5,1519.0,525.0,848.0,456.7,3824.0,1331.0,2158.0,562.0,282.15,261.6,212.4,543.5,573.5,216.3,753.5,298.2,1784.0,392.65,4990.0,554.0,1333.0,979.0,269.3,1371.0,5940.0,1751.0,274.9,806.4,885.5
104,835.5,1493.0,518.5,833.0,447.1,3744.0,1312.0,2187.12,559.0,276.8,260.8,213.0,541.0,562.5,211.1,736.0,295.0,1755.5,398.6,5055.0,552.0,1328.5,978.0,269.1,1383.47,5908.0,1725.0,271.9,778.0,875.5
105,829.5,1483.0,523.0,833.0,441.0,3794.0,1284.0,2157.0,540.5,279.6,264.9,214.65,520.5,550.0,208.8,718.0,316.6,1735.5,401.0,5050.0,542.5,1374.5,955.33,263.7,1367.0,5993.0,1673.0,273.7,772.6,872.5
106,841.0,1515.0,531.0,871.0,444.0,3768.0,1298.0,2183.0,545.5,284.6,263.4,215.7,520.0,556.0,210.0,735.0,321.6,1740.0,395.45,5060.0,576.5,1389.0,934.0,270.2,1375.0,6109.0,1678.0,271.4,796.6,877.5
107,844.0,1543.0,533.0,889.0,446.0,3813.0,1305.0,2198.0,546.0,287.05,261.9,211.6,514.5,551.0,211.3,730.5,315.9,1764.5,391.45,5048.99,585.59,1396.0,940.0,276.2,1379.0,6093.0,1683.0,275.2,813.6,883.5
108,850.5,1529.0,544.0,881.5,451.9,3813.0,1307.0,2196.0,545.0,288.95,264.7,210.7,515.0,542.0,212.8,749.5,318.5,1839.0,390.4,5060.0,584.5,1400.0,941.5,271.6,1369.0,6104.0,1644.0,266.6,805.7,883.0
109,860.5,1540.0,544.0,879.0,454.4,3862.0,1338.0,2204.0,553.5,288.2,266.6,215.4,521.0,531.5,212.1,794.0,316.3,1840.0,395.05,4962.0,596.0,1401.0,938.0,280.7,1384.53,6149.0,1644.0,266.5,811.2,892.0
110,867.5,1543.0,544.0,877.0,454.5,3786.0,1344.0,2203.0,549.5,282.15,267.7,218.9,516.0,551.0,213.2,841.0,321.7,1832.0,383.2,5000.0,599.5,1419.0,942.5,279.7,1387.0,6210.0,1668.0,265.5,779.0,885.5
111,870.0,1583.0,549.5,882.0,439.7,3807.0,1268.0,2200.0,544.5,282.0,264.4,215.8,514.5,545.5,219.2,824.0,320.0,1830.5,385.6,4957.0,597.5,1457.0,946.0,278.7,1399.0,6217.0,1667.67,269.4,784.5,885.5
112,874.0,1594.0,550.5,881.5,441.0,3833.0,1287.0,2219.0,543.0,282.0,258.3,212.56,528.5,551.5,218.5,817.5,321.5,1861.0,385.5,5010.0,600.0,1450.0,955.0,276.1,1404.8,6259.0,1708.0,271.0,798.1,897.0
113,866.5,1559.0,546.0,889.5,444.0,3864.0,1296.0,2213.0,543.0,281.25,252.3,209.55,523.5,549.3,229.1,817.5,321.0,1873.5,380.5,4995.0,590.5,1457.5,950.0,271.9,1419.0,6271.0,1715.0,271.4,775.4,898.5
114,858.5,1597.0,550.0,853.0,441.9,3903.0,1314.0,2190.0,534.5,282.6,253.1,204.15,519.0,548.5,227.0,804.0,321.3,1885.5,383.6,4930.0,586.5,1437.5,929.5,262.6,1416.53,6247.0,1705.0,271.1,800.5,887.5
115,863.5,1611.0,546.5,868.0,444.3,3931.0,1324.0,2195.0,538.0,278.35,254.9,202.0,525.5,556.5,228.9,807.5,309.4,1879.5,383.15,4997.0,589.5,1417.5,926.45,263.3,1424.0,6252.0,1702.0,272.3,808.4,887.0
116,871.0,1583.0,531.0,877.0,443.7,3952.0,1344.0,2185.0,537.0,271.15,253.4,202.65,522.0,549.5,224.9,798.0,302.6,1867.0,379.25,5025.0,586.0,1412.5,922.0,258.4,1405.87,6124.0,1689.0,270.4,774.8,884.0
117,877.0,1535.0,538.0,830.0,436.2,4166.0,1323.0,2165.0,517.5,275.55,252.5,202.2,511.0,525.5,218.5,800.0,304.9,1869.0,378.15,5020.0,582.0,1402.5,907.5,254.4,1394.13,5954.0,1661.0,268.4,767.9,881.5
118,872.0,1559.0,532.5,823.5,438.4,4034.0,1420.0,2161.0,528.5,274.35,246.2,198.6,518.0,537.5,220.4,798.0,302.3,1821.5,373.75,5025.0,586.5,1410.5,916.0,258.9,1404.0,5992.0,1687.0,267.7,769.41,883.0
119,858.0,1570.0,534.0,786.5,440.2,3994.0,1402.0,2167.0,531.5,273.95,245.8,194.75,523.5,542.5,217.5,797.5,299.9,1797.0,367.5,4971.0,585.5,1403.0,917.5,260.9,1406.0,5989.0,1709.0,267.8,756.8,891.0
120,858.5,1566.0,533.0,757.5,437.8,3983.0,1409.0,2184.0,527.5,274.05,239.6,193.7,526.0,543.0,216.1,796.5,294.9,1793.0,369.6,4951.0,587.0,1378.5,898.0,259.5,1410.1,5992.0,1726.51,268.9,755.2,898.0
121,845.5,1557.0,523.5,768.5,442.2,3991.0,1418.0,2193.0,526.5,267.9,231.9,188.2,522.5,550.0,214.0,790.0,289.4,1764.0,357.2,4790.0,581.5,1370.5,890.0,259.4,1414.0,5963.0,1745.0,268.1,741.9,904.5
122,799.5,1534.0,519.0,760.0,442.0,4022.0,1411.0,2189.0,510.5,265.15,237.7,181.1,520.0,539.0,208.4,762.0,290.0,1729.0,336.8,4620.0,582.0,1324.5,918.0,256.7,1395.0,5885.0,1698.0,263.5,709.4,899.5
123,821.9,1488.0,511.5,764.0,441.0,4255.0,1403.0,2182.0,502.0,256.8,235.9,186.0,509.0,529.0,205.0,761.0,285.9,1738.5,335.35,4744.9,575.0,1282.0,913.0,254.0,1390.4,5873.0,1702.0,264.6,738.0,896.0
124,811.63,1445.0,492.6,759.0,427.8,4242.0,1354.0,2127.0,487.2,244.7,240.5,186.2,501.5,512.5,196.5,735.0,277.8,1686.0,331.2,4671.0,566.5,1296.0,892.5,247.1,1365.0,5731.0,1624.0,257.1,732.8,871.0
125,824.0,1355.0,502.0,700.0,399.3,4148.0,1255.0,2039.0,470.9,256.35,242.7,191.45,489.7,495.5,184.2,719.5,286.0,1579.0,351.2,4785.0,543.0,1274.5,836.0,238.2,1298.13,5510.0,1607.0,240.5,660.2,832.0
126,820.0,1422.0,500.5,724.0,414.5,4001.0,1299.0,2082.0,491.4,252.0,237.9,191.35,503.5,518.0,194.5,724.0,280.4,1619.0,360.5,4859.0,564.0,1331.0,840.0,248.3,1344.0,5668.0,1675.0,245.8,683.7,849.5
127,803.5,1405.0,523.5,728.0,407.5,3817.0,1291.0,2045.0,479.4,262.6,237.1,185.4,495.0,531.5,192.3,714.5,292.1,1575.0,349.4,4794.0,555.5,1332.12,819.0,244.4,1310.0,5529.0,1677.0,236.1,664.3,833.5
128,818.45,1464.0,521.5,758.5,417.4,3926.0,1329.0,2073.0,496.0,261.45,243.3,184.85,513.5,546.0,198.8,730.5,291.7,1653.5,345.3,4895.0,565.5,1295.0,830.0,250.0,1345.0,5733.0,1705.0,241.4,726.3,851.0
129,822.0,1478.0,505.5,757.0,416.1,3959.0,1337.0,2077.0,491.8,253.15,237.4,189.55,515.5,539.0,200.2,743.5,280.2,1695.0,355.85,4890.0,579.0,1319.5,842.54,250.2,1335.0,5757.0,1683.0,243.2,741.0,855.0
130,803.5,1417.0,505.5,750.0,400.0,3926.0,1281.0,2041.0,459.2,253.8,235.4,185.95,504.0,528.0,187.4,727.0,281.6,1638.0,337.9,4829.0,563.5,1338.5,849.0,239.0,1306.0,5655.0,1654.0,237.0,684.4,828.0
131,802.5,1455.0,513.5,740.0,403.4,3830.0,1314.0,2060.0,472.7,257.3,238.5,185.95,501.5,542.5,189.4,732.0,281.3,1631.0,336.0,4850.0,571.5,1303.5,848.0,245.1,1330.0,5675.0,1672.0,236.5,683.8,836.5
132,813.5,1493.0,502.5,745.5,411.1,3882.0,1326.0,2073.0,482.6,250.9,243.4,189.0,504.0,564.5,191.7,737.0,270.2,1659.5,340.2,4867.0,579.5,1314.0,851.43,246.1,1330.0,5796.0,1762.0,238.3,725.0,843.0
133,824.0,1465.0,505.0,759.5,402.1,3722.0,1304.0,2052.0,472.3,253.0,238.9,191.2,499.1,565.0,185.8,721.0,269.5,1605.0,342.5,4901.0,568.5,1329.0,854.5,243.3,1311.78,5697.0,1747.0,233.4,668.5,835.0
134,826.0,1468.0,506.5,760.5,408.3,3726.0,1287.0,2064.0,473.3,258.5,233.4,185.55,503.5,564.5,185.5,719.0,276.7,1604.0,335.3,4888.0,570.5,1312.5,857.62,245.7,1305.0,5717.0,1763.0,233.4,677.7,852.0
135,812.0,1487.0,507.5,766.0,416.6,3753.0,1301.0,2086.0,481.2,262.5,229.6,181.35,504.5,569.5,188.9,725.5,280.9,1629.5,333.5,4820.0,574.0,1296.0,845.0,247.2,1318.4,5716.0,1793.0,235.9,703.9,868.5
136,804.09,1472.0,511.0,775.0,424.8,3719.0,1341.0,2103.0,485.8,258.6,228.6,178.45,516.0,578.0,193.2,731.0,279.8,1642.0,332.0,4805.0,585.0,1295.0,851.5,250.9,1331.0,5795.0,1780.0,238.3,742.9,872.0
137,802.0,1485.0,505.0,760.0,413.8,3671.0,1328.0,2091.0,479.0,258.45,231.2,177.0,508.5,581.0,190.3,725.0,277.7,1614.0,338.7,4792.0,581.0,1285.0,830.0,251.2,1326.0,5744.0,1760.0,232.2,717.0,866.0
138,806.0,1467.0,492.8,760.0,408.5,3643.0,1344.0,2082.0,474.8,254.5,225.0,179.2,505.0,583.5,189.2,721.0,274.6,1612.0,345.85,4800.0,576.5,1290.0,814.5,247.6,1301.0,5706.0,1760.0,229.0,718.4,858.5
139,805.5,1478.0,488.8,759.5,404.9,3625.0,1342.0,2068.0,469.5,259.65,228.3,176.25,506.0,590.5,189.5,717.0,278.8,1607.5,345.7,4805.0,572.5,1298.0,818.5,245.4,1300.29,5668.0,1758.0,227.9,716.9,856.0
140,812.5,1478.0,492.6,760.0,413.1,3626.0,1378.0,2088.0,476.4,262.5,231.6,174.65,510.5,596.0,192.3,723.0,281.7,1627.0,333.45,4832.0,570.0,1289.5,820.5,247.2,1285.0,5689.0,1755.0,229.3,735.2,867.0
141,814.5,1409.0,495.1,765.0,418.2,3770.0,1400.0,2112.0,478.7,260.45,227.8,176.5,513.5,598.0,196.9,720.0,285.0,1658.0,333.55,4833.0,575.5,1285.0,824.5,249.6,1301.0,5855.0,1761.0,234.9,749.3,881.0
142,805.0,1408.0,491.1,762.0,410.8,3729.0,1391.0,2103.0,474.4,253.25,228.7,168.2,515.0,604.0,196.4,710.5,273.8,1644.5,325.2,4680.0,577.0,1289.5,829.0,246.7,1310.0,5863.0,1756.0,232.1,735.4,879.5
143,823.5,1380.0,492.9,766.5,399.9,3863.0,1374.0,2098.0,466.8,254.9,223.7,168.55,513.0,600.5,192.8,692.0,272.3,1582.0,329.45,4774.0,575.5,1247.0,821.0,246.7,1319.47,5796.0,1743.0,228.4,720.0,883.0
144,825.0,1387.0,476.0,792.0,397.8,3820.0,1388.0,2106.0,471.3,246.65,226.6,165.15,513.5,594.5,192.5,696.5,254.6,1577.5,322.9,4786.3,575.0,1268.12,824.5,248.9,1319.0,5839.0,1749.0,226.2,694.9,890.0
145,846.0,1336.0,488.4,820.0,385.7,3740.0,1339.0,2078.0,462.3,248.2,226.1,167.45,497.8,567.0,186.1,685.5,260.8,1535.5,333.3,4910.0,562.0,1255.5,818.5,239.9,1301.0,5703.0,1700.0,221.5,648.1,876.5
146,832.0,1368.0,484.3,821.0,389.8,3740.0,1401.0,2091.0,473.9,246.45,229.3,166.2,505.5,594.0,192.2,679.5,255.8,1561.0,323.05,4846.0,571.5,1289.0,834.5,243.0,1330.13,5850.0,1759.0,223.5,658.1,889.5
147,821.5,1366.0,501.0,819.0,382.1,3946.0,1387.0,2089.0,469.0,254.95,261.0,171.3,508.0,580.0,184.0,650.5,263.2,1522.5,326.2,4842.0,560.5,1250.5,814.0,240.2,1337.0,5804.0,1756.0,220.2,624.6,892.0
148,838.5,1397.0,491.9,835.5,395.1,3926.0,1404.0,2159.0,482.5,245.2,256.0,183.2,519.5,604.0,189.6,663.5,256.9,1552.0,334.0,4989.0,563.0,1237.5,831.0,248.2,1365.33,5990.0,1796.0,223.7,614.7,918.5
149,828.5,1360.0,488.4,819.5,385.0,3850.0,1385.0,2147.0,471.2,239.0,259.3,181.97,513.5,586.5,184.1,660.0,255.5,1508.5,342.25,5015.0,556.0,1266.0,826.0,250.5,1338.0,5902.0,1771.0,220.2,552.7,915.0
150,837.0,1335.1,501.0,827.5,375.5,3844.0,1367.0,2136.0,457.0,244.15,266.6,179.85,491.4,570.0,182.1,651.0,268.0,1537.0,351.45,5015.0,546.0,1268.0,818.93,243.2,1316.0,5820.0,1744.0,222.8,544.5,905.5
151,857.5,1383.0,501.0,833.0,387.8,3862.0,1397.0,2184.0,466.3,247.15,272.4,186.55,499.4,588.0,189.1,677.0,270.1,1554.0,368.0,5090.0,561.5,1281.5,834.0,246.0,1343.0,5987.0,1777.0,229.2,550.9,925.0
152,853.0,1379.0,506.5,850.0,389.6,3932.0,1379.0,2200.0,467.4,248.55,272.1,192.15,506.0,580.0,190.4,686.5,274.1,1587.0,378.1,5095.0,560.0,1312.5,842.18,247.0,1335.0,5975.0,1765.0,221.5,555.0,924.5
153,833.0,1386.0,515.0,842.0,396.8,4098.0,1387.0,2215.0,471.7,256.2,272.8,197.0,504.5,571.0,193.5,704.5,281.1,1608.0,387.0,4973.0,562.0,1306.5,857.02,247.8,1351.0,6030.0,1748.0,225.0,553.6,945.0
154,842.0,1436.0,519.5,857.5,408.3,4226.0,1435.0,2254.0,486.8,255.35,275.7,201.75,517.5,584.5,200.7,728.5,281.0,1689.5,388.95,4978.0,569.5,1284.5,919.0,252.2,1393.0,6102.0,1808.0,230.0,579.5,969.5
155,845.0,1454.0,499.1,860.0,409.6,4318.0,1453.0,2221.0,492.6,255.75,271.2,204.8,515.5,586.5,202.3,738.0,286.9,1746.0,391.6,4931.0,570.0,1291.5,1000.0,253.6,1379.0,6110.0,1760.0,229.9,604.2,964.0
156,842.0,1459.0,491.9,830.0,416.7,4259.0,1461.0,2232.0,488.7,254.75,263.7,201.85,512.5,553.5,207.0,734.0,291.1,1786.0,384.8,4868.2,570.0,1310.0,994.0,249.0,1346.0,6012.0,1672.0,236.2,664.5,963.0
157,848.5,1456.0,492.3,831.0,421.3,4335.0,1455.0,2248.0,482.5,257.0,262.2,194.05,518.0,559.0,207.4,745.5,294.5,1806.0,382.75,4808.0,582.38,1306.0,980.0,249.5,1369.0,6028.0,1704.0,241.3,677.5,976.0
158,843.0,1484.0,493.7,806.5,424.6,4422.0,1473.0,2228.0,479.8,256.55,262.8,192.45,520.0,562.5,211.0,755.5,291.7,1811.0,377.65,4791.0,583.0,1326.0,985.0,246.5,1367.47,6042.0,1695.0,243.1,726.5,965.0
159,847.5,1461.0,490.9,813.5,422.2,4408.0,1499.0,2221.0,475.4,251.4,264.9,192.15,524.0,570.0,210.8,726.0,285.9,1791.5,379.65,4979.0,577.0,1313.5,995.0,245.0,1365.0,6089.0,1705.0,238.9,691.7,961.5
160,849.5,1440.0,485.2,808.5,412.5,4411.0,1500.0,2217.0,468.0,246.05,263.6,196.95,527.0,576.5,205.6,711.0,283.3,1779.0,384.0,5200.0,579.0,1331.5,994.5,242.6,1376.0,6094.0,1723.0,233.8,679.2,966.5
161,859.95,1422.0,489.9,796.0,404.7,4490.0,1484.0,2202.0,460.5,248.0,265.6,193.6,520.0,576.5,203.6,698.5,280.5,1768.5,377.25,5155.0,573.0,1346.0,1164.26,240.3,1374.0,6035.0,1704.0,234.3,681.0,967.5
162,862.5,1451.0,491.0,812.5,408.7,4494.0,1525.0,2231.0,468.0,250.8,264.6,189.1,527.0,586.5,206.8,697.0,270.3,1779.0,376.55,5210.0,579.5,1345.0,1176.5,245.3,1383.0,6128.0,1721.0,237.8,677.0,978.5
163,860.5,1452.0,490.9,731.0,411.4,4572.0,1513.0,2247.0,477.2,254.65,265.8,188.15,525.5,596.5,209.4,685.5,271.0,1808.0,380.95,5265.0,577.0,1336.5,1168.0,248.7,1382.0,6112.0,1723.0,237.7,675.3,981.0
164,869.5,1451.0,491.1,770.0,409.1,4487.0,1518.0,2247.0,479.9,252.6,269.2,188.25,525.0,603.5,209.8,669.5,272.8,1774.5,388.55,5240.0,582.5,1322.0,1160.0,249.5,1398.0,6149.0,1747.0,236.5,625.5,980.0
165,865.5,1460.0,493.5,781.5,409.1,4523.0,1524.0,2258.0,486.5,248.05,271.1,190.6,529.5,592.0,208.1,674.0,277.9,1771.5,388.1,5250.0,586.5,1337.0,1185.0,250.8,1403.0,6144.0,1731.0,238.2,623.0,991.0
166,870.0,1464.0,502.5,780.5,409.4,4479.0,1531.0,2259.0,485.5,250.65,266.9,190.55,541.0,593.5,207.9,681.5,287.5,1797.0,384.4,5240.0,576.0,1369.0,1179.0,248.3,1408.09,6300.0,1726.0,234.2,604.6,988.5
167,868.5,1464.0,517.5,775.0,416.1,4503.0,1552.0,2254.0,494.5,251.25,269.0,185.2,542.5,588.5,209.5,670.0,293.5,1787.0,380.0,5232.0,571.5,1369.0,1184.5,248.8,1425.0,6310.0,1720.0,234.0,596.9,991.5
168,876.0,1477.0,515.5,775.0,422.7,4615.0,1560.0,2270.0,503.5,250.95,269.3,188.75,540.0,598.5,212.7,688.0,290.3,1762.5,391.0,5223.0,580.0,1367.5,1187.0,257.0,1428.0,6249.0,1766.0,234.9,609.9,994.0
169,870.0,1478.0,512.0,778.5,421.0,4538.0,1559.0,2268.0,499.6,250.85,266.4,185.65,542.0,608.0,213.9,683.0,285.4,1742.0,391.7,5275.0,580.0,1420.5,1184.93,254.1,1424.0,6285.0,1775.0,231.8,590.9,998.5
170,870.5,1474.0,511.0,778.0,418.6,4516.0,1544.0,2249.0,498.2,253.15,267.1,183.3,536.0,610.5,210.6,674.5,284.5,1709.5,386.4,5205.0,572.5,1404.0,1179.0,249.1,1423.0,6294.0,1782.0,226.1,557.4,991.5
171,872.0,1490.0,511.5,775.5,424.5,4686.0,1540.0,2253.0,504.5,237.25,269.4,183.95,544.5,610.5,214.1,673.5,285.6,1738.0,388.25,5250.0,570.5,1405.0,1179.0,253.0,1442.0,6350.0,1770.0,228.2,563.0,992.5
172,857.0,1513.0,513.0,761.0,425.8,4449.0,1557.0,2248.0,502.0,232.0,277.0,184.65,546.0,597.5,212.3,679.0,287.2,1711.5,403.25,5335.0,570.0,1397.0,1177.0,252.9,1431.0,6418.0,1746.0,226.7,537.0,991.0
173,835.0,1504.0,520.0,762.0,420.9,4368.0,1550.0,2243.0,501.0,236.05,275.0,188.7,545.0,582.5,212.3,687.5,292.3,1690.0,402.05,5360.0,568.0,1376.5,1176.0,252.4,1428.27,6344.0,1750.0,226.1,546.6,988.5
174,852.0,1509.0,520.5,765.0,420.9,4304.0,1556.0,2239.0,502.5,233.5,274.6,184.0,542.5,587.5,212.6,691.5,293.9,1707.0,390.45,5340.0,572.5,1388.5,1173.0,254.6,1426.0,6288.0,1713.0,227.2,544.3,983.5
175,838.5,1500.0,535.0,769.5,421.2,4310.0,1576.0,2219.0,501.5,232.35,273.3,182.9,543.0,583.5,214.4,695.0,292.0,1757.5,386.5,5375.0,569.5,1386.0,1179.0,255.3,1411.0,6290.0,1723.0,227.7,561.9,967.0
176,822.5,1500.0,540.0,770.5,419.4,4312.0,1589.0,2236.0,503.0,228.15,272.6,178.55,545.0,579.5,213.0,709.5,290.7,1757.0,382.6,5355.0,582.5,1384.5,1175.0,255.1,1387.0,6318.0,1732.0,232.0,579.1,982.5
177,821.0,1505.0,542.5,755.5,415.9,4121.0,1543.0,2219.0,500.5,232.4,253.3,175.25,545.0,580.5,206.6,700.0,297.2,1719.0,382.5,5795.0,582.5,1367.5,1172.0,254.5,1411.0,6350.0,1772.0,228.1,534.6,976.0
178,816.0,1507.0,537.0,765.87,417.2,3971.0,1531.0,2185.0,496.0,234.05,243.0,174.0,543.0,602.0,204.0,699.0,291.5,1712.0,377.9,5760.0,592.0,1367.25,1174.94,256.0,1395.0,6267.0,1798.0,224.7,525.4,957.5
179,803.5,1483.0,532.5,755.0,414.5,3933.0,1514.0,2128.0,494.1,230.6,241.1,171.7,542.0,596.0,201.6,698.5,287.3,1700.5,367.25,5780.0,589.5,1373.5,1174.94,256.8,1363.0,6186.0,1784.0,216.5,540.4,936.0
180,804.0,1474.0,526.0,755.5,410.0,3949.0,1545.0,2134.0,489.0,232.1,243.2,167.0,534.0,606.5,199.25,672.0,288.65,1686.0,364.5,5740.0,595.0,1331.5,1169.0,260.75,1326.0,6163.0,1781.0,214.8,491.75,938.5
181,804.0,1492.0,514.5,755.0,414.8,3945.0,1554.0,2146.0,492.5,225.7,248.4,166.2,538.5,614.5,201.7,667.0,279.9,1656.5,368.65,5735.0,595.0,1312.5,1162.37,265.1,1324.0,6295.0,1802.0,215.0,492.75,938.5
182,838.5,1451.0,512.0,755.0,402.5,3923.0,1534.0,2140.0,478.4,225.1,253.6,169.0,540.0,596.0,195.7,519.5,282.0,1584.5,378.55,5790.0,592.0,1314.0,1160.0,262.9,1302.0,6265.0,1781.0,211.62,449.9,936.5
183,829.0,1424.0,509.0,759.0,395.6,3951.0,1513.0,2134.0,473.3,224.4,253.2,170.9,537.5,592.5,191.4,513.5,283.4,1568.0,382.5,5775.0,585.5,1345.5,1158.0,260.0,1301.0,6169.0,1790.0,208.8,456.2,936.0
184,841.5,1437.0,518.0,762.5,393.9,4028.0,1507.0,2148.0,479.8,227.45,253.7,172.0,538.5,576.0,191.6,528.0,292.3,1576.0,385.15,5860.0,590.5,1349.0,1160.0,264.9,1312.0,6216.0,1783.0,208.6,454.0,940.0
185,843.0,1470.0,515.0,764.0,402.66,3929.0,1555.0,2178.01,491.8,227.9,249.6,173.0,545.0,591.5,198.9,555.0,296.7,1618.0,381.3,5830.0,607.5,1347.0,1150.0,269.9,1329.0,6327.0,1710.0,212.2,431.0,961.5
186,829.0,1471.0,519.5,767.0,400.5,3933.0,1599.0,2198.0,488.9,229.95,250.2,165.1,546.5,573.0,199.6,543.0,301.8,1640.0,380.75,5849.8,605.0,1361.0,1164.0,267.3,1322.0,6306.0,1694.0,211.6,449.45,958.0
187,818.5,1494.0,514.5,762.5,404.7,4051.0,1616.0,2214.0,496.7,221.9,252.4,164.4,561.5,582.5,202.1,541.0,299.4,1666.0,385.9,5860.0,614.0,1344.5,1160.0,267.2,1333.0,6315.0,1714.0,213.6,450.75,974.5
188,818.5,1510.0,508.5,761.0,405.8,3976.0,1629.0,2228.0,498.0,220.55,258.1,168.5,561.5,577.0,207.0,552.0,300.7,1635.0,386.1,5890.0,615.5,1343.0,1157.5,264.0,1331.0,6333.0,1685.0,213.9,446.5,987.0
189,830.0,1516.0,496.0,763.5,402.53,3956.0,1618.0,2206.0,495.5,220.05,256.1,170.0,565.0,568.0,207.4,569.0,293.0,1626.5,389.6,5940.0,611.0,1352.5,1165.0,262.5,1306.0,6322.0,1646.0,212.3,441.15,974.0
190,834.5,1497.0,500.5,810.0,402.5,4070.0,1617.0,2165.0,493.1,221.5,253.8,169.15,558.5,549.5,206.9,588.0,298.0,1650.0,386.55,5930.0,598.0,1371.5,1155.0,258.7,1293.9,6254.0,1594.0,211.6,452.0,958.0
191,834.0,1515.0,501.5,860.0,403.4,4050.0,1624.0,2181.0,498.9,225.2,252.7,167.2,572.5,551.5,210.0,607.0,302.1,1648.5,385.25,5970.0,607.5,1365.5,1150.0,264.5,1314.0,6385.0,1604.0,216.1,417.2,953.0
192,846.0,1529.0,500.0,871.0,415.3,4176.0,1628.0,2202.0,501.5,224.3,251.6,167.6,574.0,567.0,210.8,601.5,298.4,1672.5,384.55,5960.0,618.5,1355.5,1150.0,266.4,1307.0,6346.0,1627.0,221.5,435.8,966.0
193,845.5,1524.0,502.5,880.0,418.1,3997.0,1620.0,2248.0,501.0,223.2,246.2,167.3,574.5,565.0,210.2,606.5,300.5,1656.5,382.0,5995.0,620.0,1351.0,1155.0,267.6,1315.2,6309.0,1632.0,220.8,400.15,978.5
194,815.5,1544.0,507.5,896.0,416.5,4042.0,1611.0,2252.0,502.5,233.5,245.0,163.9,586.5,567.0,209.0,606.5,301.1,1643.0,368.55,5950.0,623.5,1378.0,1142.0,271.0,1313.0,6230.0,1653.0,218.1,408.65,966.5
195,814.0,1547.0,513.0,890.5,417.1,4147.0,1613.0,2277.0,501.5,234.75,241.7,162.6,576.5,576.5,208.8,604.0,299.0,1644.0,359.7,5970.0,630.5,1337.0,1130.0,272.6,1324.0,6353.0,1646.0,218.7,406.3,976.5
196,813.0,1552.0,501.0,900.0,415.0,4199.0,1606.0,2280.0,497.0,230.3,244.7,157.0,577.0,586.5,208.6,601.0,292.1,1663.5,347.6,5885.0,624.0,1319.0,1116.0,272.5,1326.0,6415.0,1663.0,219.21,397.55,977.5
197,804.0,1541.0,497.3,891.5,403.6,4179.0,1555.0,2197.0,477.1,229.6,245.5,156.55,581.5,575.0,200.8,598.5,296.3,1624.5,347.8,5835.0,615.0,1323.5,1114.0,268.5,1277.0,6209.0,1630.0,213.3,386.85,961.0
198,799.0,1490.0,494.8,927.0,398.6,4289.0,1547.0,2190.0,481.3,228.0,241.5,153.0,611.5,584.0,199.2,594.5,297.0,1585.5,350.45,5840.0,611.5,1318.5,1104.5,267.9,1286.4,6206.0,1675.0,211.4,376.05,950.0
199,796.5,1489.0,485.5,925.5,400.6,4217.0,1550.0,2185.0,488.1,222.1,235.0,150.55,614.0,587.0,200.6,610.5,292.2,1518.5,350.95,5835.0,613.0,1316.0,1099.0,270.3,1299.0,6300.0,1705.0,207.0,369.0,951.0
200,774.0,1376.0,482.5,920.0,394.9,4061.0,1509.0,2163.0,483.1,221.95,236.9,144.35,605.5,583.5,194.8,590.0,295.3,1517.5,338.0,5750.0,605.0,1314.0,1100.0,266.1,1284.0,6253.0,1691.0,201.9,323.65,945.0
201,762.0,1344.0,474.8,904.5,391.4,4142.0,1488.0,2154.0,487.2,218.0,249.3,143.05,603.5,575.5,195.4,578.5,295.0,1541.0,329.3,5663.86,599.5,1297.5,1104.0,264.4,1278.0,6167.0,1684.01,206.1,320.0,944.5
202,778.0,1316.0,465.1,907.0,388.9,4162.0,1470.0,2128.0,476.0,211.2,248.2,149.3,592.0,573.0,174.2,567.0,284.3,1522.0,337.7,5650.0,591.5,1280.0,1100.0,264.2,1265.1,6189.0,1699.0,211.5,318.65,936.0
203,793.5,1275.0,455.7,907.0,377.3,4128.0,1438.0,2108.0,463.0,209.1,255.8,148.0,589.0,566.5,155.7,552.0,280.4,1453.5,340.2,5615.0,584.5,1308.5,1091.45,262.3,1234.0,6124.0,1658.0,210.9,292.95,921.0
204,783.0,1275.0,462.6,911.5,365.9,4042.0,1414.0,2109.0,459.54,214.8,255.2,143.45,579.5,565.5,157.8,537.5,293.0,1418.5,339.3,5500.0,584.0,1321.0,1097.0,261.4,1216.0,6088.0,1649.0,208.1,280.8,923.5
205,776.5,1326.0,460.2,900.0,371.1,4024.0,1490.0,2143.0,463.9,215.75,259.6,145.3,589.5,583.5,166.2,540.0,297.9,1463.5,335.2,5540.0,596.5,1334.0,1107.0,266.0,1237.0,6166.0,1696.0,209.3,271.1,938.0
206,780.0,1309.0,451.4,883.0,376.9,4120.0,1487.0,2140.0,466.6,217.6,259.1,144.85,587.0,585.0,165.0,566.5,296.2,1462.0,344.95,5575.0,598.5,1331.5,1105.0,266.0,1266.0,6177.0,1713.0,212.9,278.2,937.5
